Iteration,Score,Parameter Values
1444,0.45570940439142177,"[-3.84115846e-02 -6.81577676e-04  7.19158251e-02  1.36814800e-02
 -2.50751704e-03 -4.98121340e-02  1.09994408e-02  1.77722086e-02
 -4.30262241e-02 -2.93583804e-02 -1.68931868e-02  1.66661657e-02
 -8.47977218e-02 -1.91550920e-03 -1.21318008e-02  6.26817094e-02
  1.80058512e-01  1.28098096e-01  2.87762998e-02  1.10916596e-02
  5.59839584e-02  5.77317867e-02  1.12501022e-01 -1.42407300e-01
 -1.59118839e-02 -2.54691469e-02  1.91684842e-02 -2.38875942e-03
 -7.33287173e-02 -4.05452163e-03  1.21178010e-02  8.99230594e-02
 -6.00864638e-02  8.65111647e-02  6.81452888e-02  1.21974419e-01
 -7.02395255e-02 -1.80376198e-01 -7.78256809e-02  8.77087026e-02
 -5.65916108e-02 -2.57049024e-01 -1.04472858e-02 -1.23342798e-01
 -3.67440450e-01  1.40082888e-01 -3.33431502e-01  3.55515564e-01
  2.98541082e-02  2.77422790e-01 -1.92034863e-01  3.53749199e-04
  4.64476560e-02 -9.24380177e-02 -2.63413638e-01  6.67817117e-03
  5.05089937e-02 -2.81699062e-01  1.15241858e+00]"
1445,0.46020088942080023,"[1.77647696 1.31700282 1.49525069 1.67308604 1.76031768 1.52601858
 1.32693812 2.43040467 1.26403999 1.99071355 1.68408057 1.59606428
 1.4852189  1.61307756 2.29230604 1.28237407 2.00098861 1.40150718
 1.09316134 1.5684432  1.38920667 2.01057304 1.85261261 1.52517439
 2.31613327 2.28617827 2.38322709 1.6899999  1.87362101 1.70485043
 1.93610739 2.97553817 1.68196499 1.98923729 2.38246127 2.74539551
 0.99820327 2.2425934  1.78577537 1.32715679 1.23134056 2.33650563
 2.13142903 2.32431615 1.85476906 1.47512297 1.7064672  1.35803124
 1.57093516 1.9489747  1.7108435  2.00898721 1.63697396 2.37119397
 1.99590921 2.19445213 1.16950542 1.01461969 1.63466911]"
1446,0.45992978061337175,"[ 2.75438398e-02  1.12704432e-02 -8.34869236e-02  2.75600282e-02
 -8.30743703e-02  6.83275329e-03  1.01579351e-02  4.71490797e-02
 -5.22750719e-02 -1.02461122e-02  4.34685132e-02  4.06345644e-02
 -1.66476540e-01 -1.80838017e-03 -9.80246344e-04  7.70457428e-02
  1.42748246e-01  7.26059009e-02 -8.27902589e-02  5.52997858e-02
  1.40829287e-01 -3.32546486e-02  1.26937047e-01 -1.23517713e-01
 -3.89681995e-02  1.89591082e-02  3.71860357e-02  3.81669163e-02
 -1.38987226e-02 -8.87990851e-02 -3.08687799e-02  1.08665014e-02
 -4.89807671e-02  1.10311025e-01  5.68298694e-02  1.35645239e-01
  7.21756463e-02 -1.76236617e-01 -1.01995255e-01 -1.39982406e-01
 -4.70950960e-02 -2.81618928e-01 -6.05600365e-02 -2.55369419e-01
 -3.03633004e-01  4.09963512e-02 -3.82903699e-01  3.35337807e-01
  8.50899267e-02  2.65022333e-01 -1.16960577e-01  8.16921313e-02
  2.73464332e-01 -2.44227784e-01 -1.83229148e-01 -3.14446838e-02
  4.39272747e-02 -2.50997792e-01  1.29191808e+00]"
1447,0.45651580917823953,"[1.70735493 1.49485642 1.51564614 1.62994826 1.66491129 1.64281491
 1.25240955 2.41877411 1.28415548 1.94318106 1.70680241 1.53503467
 1.54661024 1.66218115 2.30360316 1.39769562 1.9354187  1.25573368
 1.22881473 1.6049841  1.36575148 1.98996692 1.7753176  1.49697998
 2.22056246 2.25251483 2.3796499  1.89938316 1.77536009 1.72591453
 2.13351369 2.98152934 1.64284212 1.97893295 2.30846876 2.61828306
 0.94023115 2.39198688 1.73299973 1.47449561 1.08729983 2.36241929
 2.12504016 2.49436512 1.83652369 1.44451531 1.78638309 1.49094053
 1.62368691 2.13485455 1.74418632 1.98322514 1.63618847 2.39556123
 1.96807754 2.2393398  1.28115846 1.09889992 1.76521948]"
1448,0.4572771623025067,"[ 0.0266011   0.01811169 -0.18426287 -0.0486757  -0.11337549 -0.01278311
  0.09768819  0.10482039 -0.02943246  0.03957122 -0.05593753  0.08336604
 -0.13135024  0.01979855  0.06880685  0.06410442 -0.0072265   0.00213034
 -0.12182178 -0.06466206  0.07376334 -0.10650347  0.10308193  0.03004406
 -0.17422328  0.13367015 -0.11424421  0.05541643 -0.0388008   0.06404261
 -0.14321693  0.01755821 -0.08896008 -0.05714871  0.1438789   0.09905923
  0.31860482 -0.35145968 -0.12736573 -0.10604009 -0.01182618 -0.32309575
 -0.05780391 -0.22199101 -0.25060558  0.27478892 -0.27777009  0.46239131
  0.12454276  0.17910178 -0.1303188   0.0459264   0.1508359  -0.38475892
 -0.21420859 -0.06853466  0.12858296 -0.43565791  1.33758675]"
1449,0.4582447610988628,"[1.73231457 1.36098027 1.39459153 1.77215884 1.5922115  1.65332857
 1.32023126 2.58666452 1.31052191 1.93514858 1.79297799 1.59029044
 1.51381728 1.75705058 2.28715042 1.5107239  1.81426588 1.13769789
 1.27534153 1.63232513 1.48313729 1.85429471 1.76122438 1.37562205
 2.18896485 2.27436555 2.54331704 1.89753472 1.79234242 1.81724844
 1.97825706 2.94280987 1.59685155 2.15196241 2.26132677 2.45245597
 0.86061784 2.30482631 1.68594981 1.54198768 1.10816225 2.40026435
 2.12250686 2.61058574 1.76971701 1.52950665 1.70078996 1.56157136
 1.52992109 2.11466802 1.62060896 2.05255901 1.60456255 2.25922438
 1.82056075 2.35470893 1.31183051 0.89609028 1.56914761]"
1450,0.4573053313191618,"[ 0.01723578  0.02598167 -0.04290572  0.05259283 -0.06166167 -0.02407277
  0.0471137   0.06110606 -0.06673547 -0.01517728  0.01744217  0.04455517
 -0.14941664  0.03234108  0.00266578  0.07691532  0.11524278  0.07809624
 -0.06189926  0.0547542   0.10587855 -0.01005249  0.10559603 -0.08891016
 -0.0154039   0.02484383 -0.00423021  0.08481209 -0.06672489 -0.07119566
 -0.0091388   0.02898447 -0.04018712  0.08099003  0.09231351  0.14994737
  0.10434329 -0.20290775 -0.10555621 -0.07770156 -0.00821023 -0.28403185
 -0.0515246  -0.21116064 -0.32282449  0.09776876 -0.32021261  0.38451104
  0.06896853  0.27689508 -0.15226283  0.0768206   0.18332464 -0.22486722
 -0.22386722 -0.04227827  0.02386108 -0.30725854  1.27135209]"
1451,0.4790963351453591,"[1.7503945  1.43114073 1.4680253  1.65775174 1.69734407 1.64830948
 1.3220374  2.48455868 1.31909963 1.96011273 1.72848954 1.57975645
 1.51007694 1.64473505 2.30732931 1.38515772 1.92337106 1.24140151
 1.22275465 1.58797384 1.39487622 1.93410102 1.76105399 1.46183083
 2.27046553 2.26312091 2.41840379 1.83421156 1.83136565 1.77998085
 2.04885902 2.98483777 1.62449847 2.04165008 2.32823208 2.59372246
 0.87811341 2.37853666 1.75527596 1.46285065 1.10006782 2.35662572
 2.13892489 2.47596415 1.79533318 1.47515274 1.75688969 1.48652799
 1.56087989 2.09060259 1.77037058 2.00115784 1.60164865 2.37141596
 1.96951198 2.22614748 1.27186836 1.05801981 1.73152327]"
1452,0.48165002034317295,"[-0.14499469  0.03603243 -0.02563982  0.07402118 -0.12608934  0.10555463
 -0.21782311 -0.20659536  0.05880438 -0.08402401  0.19535512  0.12387524
 -0.15599083 -0.10246269 -0.08120852  0.1051206   0.52070914  0.27492382
  0.04930381  0.43595634  0.10639161  0.1021552   0.25915703 -0.49313308
  0.20862297 -0.10579668  0.48110054 -0.09035657  0.08020179 -0.21730137
  0.11640884 -0.07597919 -0.19229512  0.29211208 -0.05154809  0.08668411
 -0.63807209  0.13710625  0.03975511 -0.11583656 -0.19535916 -0.22861514
  0.00251879 -0.19790101 -0.25866266 -0.32384272 -0.59579395 -0.01917572
  0.1973812   0.31809271 -0.23555447 -0.06772124  0.4563408   0.08369476
 -0.0365742  -0.06712991 -0.14886575  0.16630786  1.19037747]"
1453,0.45704656411435307,"[1.72821499 1.609945   1.7237448  1.39547655 1.77776147 1.69735965
 1.16683154 2.01959222 1.05186067 2.1302942  1.33441461 1.39058231
 1.72338984 1.39199641 2.27159701 1.02259697 2.31034807 1.45989328
 1.04129624 1.47764079 1.15327509 2.32459467 1.85101466 1.77215266
 2.13737143 2.17134969 2.14153587 1.89175139 1.79394413 1.50392003
 2.22011399 3.03467035 1.93768525 1.86646652 2.44760411 3.05555756
 1.24653542 2.59027772 1.80053647 1.5481796  1.22734441 2.35180641
 2.12792053 2.30861552 1.73252476 1.22668098 1.89096337 1.27647251
 1.92266997 2.11069587 1.86634341 2.01633145 1.55584308 2.50444609
 2.35348896 2.32944808 1.20857462 1.43457607 2.07205015]"
1454,0.48562541540153015,"[ 0.02240885 -0.01386032  0.06070618  0.04216944 -0.06471711 -0.02423566
 -0.00337434 -0.01017649 -0.01517875 -0.02516716  0.0733786   0.11163094
 -0.14400892 -0.04153397  0.04118667  0.13409788  0.23207708  0.15752018
 -0.03529611  0.08040817  0.07390121  0.03349213  0.11695736 -0.18757041
  0.02846404 -0.07118272  0.02037358  0.06572112 -0.08877252 -0.11511302
  0.01779917  0.0921436  -0.01954376  0.13795412  0.05078754  0.12226676
  0.02745699 -0.13912232 -0.09799656 -0.0785277   0.01866806 -0.27062573
 -0.04617319 -0.23271317 -0.36261477 -0.06674874 -0.36501067  0.33737779
  0.11593029  0.38123458 -0.11571433  0.03721955  0.16638304 -0.11762106
 -0.25542095 -0.00449657 -0.00808014 -0.23285623  1.25171279]"
1455,0.4696372182093879,"[1.71912278 1.45232702 1.50844421 1.5619202  1.68548367 1.59529464
 1.23854897 2.43028081 1.33880693 1.97931037 1.63072145 1.48946035
 1.54841766 1.56309296 2.29081247 1.29158631 1.9868691  1.28183731
 1.19144606 1.56176736 1.31914846 1.99003137 1.74134281 1.52302366
 2.31645473 2.27574139 2.27736158 1.82250344 1.85524553 1.74646792
 2.10934888 2.99432303 1.64280608 1.9307799  2.39088183 2.68047893
 0.96507108 2.44759993 1.7538473  1.44055131 1.14562771 2.35394155
 2.12671543 2.4671694  1.80140658 1.37067242 1.79953475 1.37016551
 1.61946583 2.11441452 1.85388697 1.95985088 1.63453332 2.42197924
 2.00715409 2.19385152 1.19842062 1.1307312  1.79327068]"
1456,0.4635419996001786,"[ 0.07475686  0.05968988 -0.11092515  0.10673047 -0.07966017 -0.01227477
  0.10845875  0.1147402  -0.0674676   0.04682662 -0.08094394 -0.02764471
 -0.15217985  0.11602949 -0.02183947  0.039682   -0.10838632 -0.03553359
 -0.1183113  -0.06474133  0.12514142 -0.04380067  0.04810085  0.12867191
 -0.12592908  0.11785013 -0.10113644  0.11238382 -0.04510132 -0.00982183
 -0.03453722  0.03374689 -0.01682574  0.00632267  0.16308557  0.18287546
  0.36498682 -0.3362061  -0.13256667 -0.09702822 -0.01919454 -0.32971317
 -0.07275337 -0.22983641 -0.31356176  0.24019559 -0.21142837  0.50916437
  0.00626837  0.19674994 -0.13013506  0.13928946  0.18326746 -0.41581773
 -0.14404515 -0.0636188   0.10776236 -0.41891296  1.32005471]"
1457,0.4559854632562991,"[1.72418438 1.46773228 1.36614564 1.73907673 1.69949601 1.69671494
 1.46306217 2.65320434 1.36076528 1.92023252 1.90318289 1.65321629
 1.4129155  1.78228446 2.31263239 1.55472857 1.73610481 1.15176485
 1.37917023 1.68058145 1.56036365 1.80309308 1.77049952 1.32544476
 2.21442386 2.2527784  2.56523268 1.91664802 1.82349657 1.81117223
 2.00476783 2.952194   1.52113235 2.14960671 2.15482216 2.42250162
 0.74894244 2.23689635 1.70120058 1.49245514 1.05083208 2.34506601
 2.14763171 2.53701824 1.82512327 1.58208747 1.65024287 1.64844749
 1.48038198 2.05935753 1.6917917  2.00946414 1.56032675 2.31025425
 1.82927849 2.24227177 1.40906457 0.94813983 1.64635553]"
1458,0.456468637182226,"[ 1.10279530e-02  4.10370556e-02  7.08567791e-02  1.11778254e-01
 -7.98917838e-02 -4.27407927e-04  7.36099501e-02 -4.22108871e-02
 -7.04877493e-02 -1.20658290e-02  7.40530966e-02  1.81528924e-02
 -1.29598993e-01 -1.52848459e-02 -5.75870732e-02  6.84193401e-02
  1.61709879e-01  1.40747938e-01 -3.96108329e-02  4.44433053e-02
  5.20968990e-02  4.88561782e-02  1.28190783e-01 -8.15057081e-02
 -1.21334809e-02 -1.85272078e-02  7.44404658e-03  6.54229038e-02
 -7.89827352e-02 -6.15331088e-02  1.86776991e-02  8.47952890e-02
 -7.53446901e-02  1.40763379e-01  1.10708438e-01  1.43508738e-01
  5.32782357e-02 -1.18963368e-01 -6.19919121e-02 -8.07146330e-03
 -2.93166903e-02 -2.89216972e-01 -4.80924792e-02 -2.27573259e-01
 -3.22052402e-01  7.86066885e-02 -2.83604612e-01  3.73441006e-01
  6.26052905e-02  2.49898347e-01 -1.08820565e-01  1.16084341e-02
  1.58406231e-01 -1.71412902e-01 -2.11213022e-01  4.60315065e-02
  3.37770957e-02 -2.67552547e-01  1.18537814e+00]"
1459,0.46184807254591087,"[1.72422062 1.44502349 1.50344498 1.68577426 1.71536173 1.56121293
 1.3290209  2.47943227 1.33164999 1.98892366 1.69655105 1.61562527
 1.54638505 1.58828242 2.28647894 1.33530725 2.00691184 1.27711479
 1.23365668 1.54286924 1.37614283 1.96011443 1.7994915  1.47302022
 2.27836189 2.25503726 2.43196066 1.76635358 1.90551862 1.68948091
 2.01448669 2.9470407  1.63336205 1.96083372 2.31970889 2.7391254
 0.89411837 2.37209991 1.7481951  1.43467232 1.13015413 2.27496916
 2.12752066 2.40240088 1.84472071 1.5047371  1.78279381 1.44193294
 1.58045213 2.07110983 1.77275604 1.97385331 1.60270473 2.37096436
 2.05107506 2.21633533 1.33507153 1.14166812 1.75535704]"
1460,0.48821772339727393,"[ 0.08919826 -0.05610818 -0.16825998 -0.03003925 -0.16261954  0.08872235
  0.04723458  0.00950744 -0.02672096  0.01813074 -0.02224116  0.07908244
 -0.10817141 -0.01425837 -0.04039202  0.06861264  0.03390393  0.07977242
 -0.14134648 -0.06005229  0.08842675 -0.10277159  0.06265993 -0.00648978
 -0.10119709  0.06249609 -0.08774908  0.01603921 -0.03388449  0.03318595
 -0.21011129  0.06310719 -0.01261188  0.05003481  0.06912607  0.07084724
  0.31220484 -0.16472787 -0.10709771 -0.05750973  0.00826492 -0.35443509
 -0.05475912 -0.29480678 -0.28817557  0.187065   -0.35745165  0.50441309
  0.02361059  0.20467962 -0.07128737  0.05335163  0.23479182 -0.39863992
 -0.1965376   0.02733046  0.05642496 -0.3894593   1.27045055]"
1461,0.455897095787535,"[1.6463135  1.44956294 1.37419614 1.71355497 1.67521557 1.65128217
 1.19677545 2.4847481  1.25200651 1.94212882 1.89615377 1.62927459
 1.64686306 1.71805049 2.32986635 1.46549017 1.9463455  1.19344366
 1.23267122 1.59997016 1.39573417 1.97942631 1.70447211 1.40621008
 2.22894562 2.22871892 2.49017286 1.90357448 1.78226116 1.68173683
 2.10471795 2.90932779 1.67061425 2.0059331  2.19003492 2.59478317
 0.901047   2.42009731 1.65978738 1.59481625 1.16080547 2.35631014
 2.07518982 2.60336976 1.85328005 1.49504123 1.80034023 1.56535434
 1.59937236 2.1690272  1.63193216 1.91188195 1.59044703 2.31358987
 1.88651179 2.29266745 1.37632837 1.04478455 1.74610342]"
1462,0.4905136851415033,"[-7.45594533e-03  4.72916598e-02 -8.59061273e-02  6.78723526e-02
 -3.41672679e-02 -4.66696355e-02  4.19854326e-02  6.70797157e-02
 -7.32775777e-02 -2.96522116e-02  4.31838903e-02  4.28392564e-02
 -1.84323952e-01  6.94183917e-02  8.97591696e-03  6.00724428e-02
  1.06439713e-01  6.97835650e-02 -6.64183493e-02  1.14278556e-01
  1.18100633e-01 -7.25919767e-04  1.43837467e-01 -1.08948356e-01
 -1.17637145e-02  4.60582648e-02  5.22058896e-02  8.52686737e-02
 -4.00638149e-02 -8.65519064e-02  5.03320284e-03 -2.00524608e-02
 -3.42873672e-02  5.50504748e-02  8.37844658e-02  1.74765247e-01
  1.28868014e-02 -1.81371769e-01 -1.04030924e-01 -6.37345868e-02
  5.07848663e-03 -2.77337286e-01 -4.17576740e-02 -2.04572277e-01
 -3.07853420e-01  1.20199589e-01 -2.92490214e-01  3.61683532e-01
  7.72011032e-02  2.49771975e-01 -1.88648503e-01  7.95036556e-02
  2.14605481e-01 -2.21077464e-01 -1.89878405e-01 -6.57489203e-02
 -1.11853952e-02 -3.06009576e-01  1.29526343e+00]"
1463,0.49813575384783004,"[1.77707172 1.43352688 1.49019373 1.65352695 1.73545878 1.67645139
 1.35655766 2.47492049 1.31211814 1.96701155 1.67720687 1.55286812
 1.51189781 1.61986433 2.30377981 1.35693669 1.93452605 1.21119182
 1.19369726 1.57655537 1.38764951 1.95219495 1.74194575 1.45888193
 2.23958027 2.25748521 2.44715561 1.85166446 1.80586514 1.80706957
 2.04420568 2.98477007 1.65801203 2.09097534 2.33349378 2.56733394
 0.89085378 2.38343202 1.76758856 1.5031531  1.07132353 2.35684692
 2.15243994 2.48143496 1.76158852 1.47075288 1.74272851 1.49871367
 1.569811   2.1083021  1.79100939 2.02166892 1.56477757 2.36099187
 2.00111532 2.26295552 1.2853182  1.04646868 1.72493717]"
1464,0.46039034225375863,"[ 6.01243359e-01 -1.22268391e-01  3.53529644e+00  6.35716138e-01
  4.65285652e-02 -1.32379917e-01  5.12409259e-01 -5.24496444e-05
 -1.66287686e-01 -4.12808789e-02 -3.17306764e-01 -2.14082707e-01
  2.11687668e-01 -8.38258403e-01 -2.63982105e-01  1.03800152e+00
  1.12750147e-01  4.67122349e-01 -4.47668848e-02 -8.30338862e-01
 -7.84115958e-01  1.49834318e+00 -1.11844860e+00  7.64791218e-01
  2.74625304e-01 -1.20837626e+00 -1.65993335e+00  7.34146908e-01
 -1.86804137e+00  1.47790913e-01  1.22581156e+00  2.15165783e+00
 -5.83205978e-02  3.39567802e-01  7.76518876e-01 -2.97010373e-01
  2.12559706e+00 -1.59938239e+00 -5.77311184e-01  7.36332077e-01
  3.88624030e-01 -4.36864289e-03 -2.71030244e-01  7.14163214e-02
 -1.47323516e+00 -7.31933423e-01  1.07699206e+00  1.21826693e+00
 -4.13291620e-01  1.65753895e+00  6.77660567e-01 -2.36198730e-01
 -2.38099407e+00  6.77965664e-01 -1.42866432e+00  1.05608082e+00
  2.95335530e-01 -6.29189803e-01 -2.25506968e-01]"
1465,0.4556304082684009,"[ 1.5585501   0.76748589  0.6553153   1.50344346  1.67584912  0.24256413
  2.26759051  4.14035114  2.48928105  2.41519999  2.81282099  2.05549205
 -0.01053298  1.67532875  2.10930653  1.81224039  0.6542214   2.06449063
  2.91320944  1.17816923  2.39509272  0.41737704  1.98214561  0.89254638
  4.75058593  2.9855584   1.79019585  0.51655936  3.32047541  1.42190755
  0.94490481  3.23529264 -0.81739694  0.91411761  2.84729422  2.97088616
 -0.54879234  1.07063436  1.82198942 -0.55097242  1.91207507  1.84927278
  1.97705253  0.50240879  2.0099474   1.87712751  1.01733131  0.68561638
 -0.22801206  0.49946158  1.95972324  1.56118998  1.99925712  2.6360421
  1.1783603   0.28340031  0.58491779  1.15236547  1.08620096]"
1466,0.4578679475341418,"[ 0.08854452  0.07283975  0.16024614  0.13838051 -0.08884189  0.00787531
  0.11992321  0.04064276 -0.05876399  0.00965781 -0.05187627 -0.01105369
 -0.09567433  0.00841574 -0.00451442  0.08511438 -0.0024724   0.06351291
 -0.08537829 -0.06532714  0.02093395  0.09764879 -0.01693595  0.09123586
 -0.03017956 -0.00285156 -0.18151081  0.15382226 -0.22150607  0.00947666
  0.05482753  0.17827385 -0.04448029  0.06122096  0.1829774   0.1267526
  0.38273801 -0.36078739 -0.15270308  0.04022899  0.03470768 -0.30676652
 -0.06351325 -0.18340175 -0.41133442  0.12275866 -0.13679849  0.50786523
  0.04329943  0.33422497 -0.08250306  0.05518712 -0.03642145 -0.25825649
 -0.22550745  0.02699873  0.07778015 -0.40941314  1.14700801]"
1467,0.455864411681983,"[1.70329153 1.39571046 1.33087658 1.71682548 1.7051397  1.58074992
 1.47511544 2.68219986 1.4130774  2.01057114 1.88497297 1.63828051
 1.39355029 1.68238732 2.28847886 1.47929179 1.77218828 1.26789595
 1.41947444 1.57175694 1.5358437  1.7582428  1.73379049 1.322003
 2.42073953 2.28783641 2.47337417 1.76353428 2.01167571 1.74128919
 1.93708226 2.96608349 1.43300643 2.06268805 2.24051144 2.54047306
 0.71967614 2.2742784  1.72334375 1.35876475 1.17435419 2.31567266
 2.14296653 2.38097127 1.78493711 1.55377888 1.63187582 1.43130229
 1.36827285 1.95423025 1.70862068 1.95105686 1.57284916 2.31601321
 1.84068748 2.11658357 1.31229472 1.04317392 1.65116178]"
1468,0.45633173495602597,"[-0.02122655 -0.00169638 -0.23812715  0.00245334 -0.13271089  0.03309494
 -0.00400786  0.03335383 -0.03769633  0.02078653  0.00302304  0.05075039
 -0.1365382   0.07925065  0.02838274  0.01976741  0.11822013  0.06203035
 -0.07328152  0.03889014  0.18678033 -0.14851808  0.1494282  -0.14786401
 -0.04894641  0.09565961  0.09338804  0.02749767  0.08054798 -0.08517618
 -0.18936647 -0.07553404 -0.03131125  0.0821893   0.02123791  0.14364035
  0.08600721 -0.08269859 -0.09026987 -0.17417763 -0.07002033 -0.30646839
 -0.04264086 -0.27575445 -0.23040914  0.10953185 -0.46182344  0.32168897
  0.12135235  0.18501135 -0.15748766  0.06836345  0.38194063 -0.32691685
 -0.18621822 -0.11053241  0.0335791  -0.27161396  1.37396828]"
1469,0.45664639403766544,"[1.70768632 1.51282107 1.48946571 1.66294748 1.61912623 1.70658575
 1.20608573 2.36481213 1.24771996 1.93325945 1.68615809 1.55943397
 1.6554671  1.64067055 2.32776418 1.39376378 1.9833096  1.22310485
 1.11417592 1.62895509 1.28247141 2.0345135  1.74854353 1.48401278
 2.08681735 2.188219   2.41024703 1.96318232 1.70839934 1.76278507
 2.19327777 2.95114511 1.77278184 2.04268136 2.25741386 2.6247492
 1.00114143 2.49769191 1.7347642  1.61409183 1.07070191 2.39418734
 2.126804   2.66205854 1.81479224 1.44158958 1.85557694 1.48149225
 1.6959644  2.2111521  1.7001678  1.98159478 1.62470128 2.36022887
 1.99455704 2.37811721 1.31282083 1.07248411 1.81161543]"
1470,0.45641621421477363,"[ 3.13621190e-03  5.44640394e-02 -1.63697094e-01  1.24448633e-01
 -9.52251373e-02  3.03344397e-02  2.11430819e-02 -9.90604943e-04
 -1.02706007e-01  2.84259192e-03 -7.78066298e-03 -2.86734654e-02
 -1.84796973e-01  8.58035989e-02  2.53684647e-02 -7.71772750e-03
  5.71719169e-02  3.88843013e-02 -1.26299117e-01  1.06406183e-01
  1.29772199e-01 -2.29704601e-02  1.61207810e-01 -3.46955306e-03
 -5.61484639e-02  1.61472649e-01  9.41438803e-02  5.99018861e-02
 -2.31980958e-02  3.29457304e-02 -1.48081711e-02 -3.24967814e-02
 -1.78592503e-02  2.70314589e-02  8.84067712e-02  1.54621442e-01
  6.73350760e-02 -2.37356054e-01 -8.62219136e-02 -4.09033054e-02
 -1.01590967e-01 -3.08638459e-01 -3.00847698e-02 -2.20982750e-01
 -2.41398111e-01  2.14069167e-01 -2.09368730e-01  3.63370834e-01
  1.19686565e-01  1.07500396e-01 -2.06029419e-01  4.18006318e-02
  3.11065047e-01 -3.21590304e-01 -3.10238536e-02 -9.41157880e-02
  1.51685164e-02 -3.67232104e-01  1.33218366e+00]"
